years,window_start,actual_start,actual_end,allocation,weekly_budget,contributed,final_value,profit,roi,worst_interim_loss,terminal_tqqq_market_weight,maximum_tqqq_market_weight
10,2000-01-01,2000-01-03,2009-12-31,50_TQQQ_50_QQQ,100.0,52200.0,48528.516251674664,-3671.483748325336,-0.07033493770738186,-0.7369575260897632,0.3565216756462893,0.5684374149611213
10,2000-01-01,2000-01-03,2009-12-31,50_50_monthly_rebalance,100.0,52200.0,49292.71916895374,-2907.280831046257,-0.0556950350775145,-0.8110745260074768,0.518596557392648,0.6010339025088881
10,2000-01-01,2000-01-03,2009-12-31,50_TQQQ_50_cash,100.0,52200.0,43401.46793067524,-8798.532069324763,-0.16855425420162384,-0.4598740269005911,0.398637851565544,0.6443082897617023
10,2000-01-01,2000-01-03,2009-12-31,30_TQQQ_70_cash,100.0,52200.0,46920.88075840514,-5279.119241594861,-0.1011325525209743,-0.2759244161403547,0.22124223992844735,0.4370397397816531
10,2000-02-01,2000-02-01,2010-02-01,100_QQQ,100.0,52300.0,59396.039771277225,7096.039771277225,0.1356795367357022,-0.5492675820184199,0.0,0.0
10,2000-02-01,2000-02-01,2010-02-01,100_QLD,100.0,52300.0,44088.42593921696,-8211.574060783038,-0.15700906425971395,-0.8147739097278877,0.0,0.0
10,2000-02-01,2000-02-01,2010-02-01,100_TQQQ,100.0,52300.0,29417.611357615406,-22882.388642384594,-0.4375217713649062,-0.9153048477472563,1.0,1.0
10,2000-02-01,2000-02-01,2010-02-01,50_TQQQ_only,50.0,26150.0,14708.805678807703,-11441.194321192297,-0.4375217713649062,-0.9153048477472563,1.0,1.0
10,2000-02-01,2000-02-01,2010-02-01,50_TQQQ_50_QQQ,100.0,52300.0,44406.82556444631,-7893.174435553687,-0.150921117314602,-0.732286214882838,0.3312284877796826,0.5600742576506285
10,2000-02-01,2000-02-01,2010-02-01,50_50_monthly_rebalance,100.0,52300.0,44473.61003113948,-7826.389968860523,-0.14964416766463717,-0.804409839536373,0.49999999999999173,0.6009753819341225
10,2000-02-01,2000-02-01,2010-02-01,50_TQQQ_50_cash,100.0,52300.0,40858.8056788077,-11441.194321192299,-0.2187608856824531,-0.45765242387362814,0.35999108232467847,0.6465493314106386
10,2000-02-01,2000-02-01,2010-02-01,30_TQQQ_70_cash,100.0,52300.0,45435.28340728462,-6864.7165927153765,-0.1312565314094718,-0.27459145432417686,0.19423854646562339,0.43945054578460213
10,2000-03-01,2000-03-01,2010-03-01,100_QQQ,100.0,52300.0,62568.74500674528,10268.745006745281,0.19634311676377214,-0.5425946150317451,0.0,0.0
10,2000-03-01,2000-03-01,2010-03-01,100_QLD,100.0,52300.0,48838.00230459961,-3461.997695400387,-0.06619498461568618,-0.8072145999851934,0.0,0.0
10,2000-03-01,2000-03-01,2010-03-01,100_TQQQ,100.0,52300.0,34197.0053790955,-18102.9946209045,-0.34613756445324095,-0.9101931807562758,1.0,1.0
10,2000-03-01,2000-03-01,2010-03-01,50_TQQQ_only,50.0,26150.0,17098.50268954775,-9051.49731045225,-0.34613756445324095,-0.9101931807562758,1.0,1.0
10,2000-03-01,2000-03-01,2010-03-01,50_TQQQ_50_QQQ,100.0,52300.0,48382.875192920386,-3917.1248070796137,-0.07489722384473452,-0.7263938978940103,0.35339988831522945,0.5610523237930652
10,2000-03-01,2000-03-01,2010-03-01,50_50_monthly_rebalance,100.0,52300.0,49267.412385438874,-3032.5876145611255,-0.05798446681761238,-0.796465750341325,0.49999999999999134,0.6009194411344596
10,2000-03-01,2000-03-01,2010-03-01,50_TQQQ_50_cash,100.0,52300.0,43248.50268954775,-9051.49731045225,-0.17306878222662048,-0.4550965903781379,0.39535478978975375,0.6488067501295912
10,2000-03-01,2000-03-01,2010-03-01,30_TQQQ_70_cash,100.0,52300.0,46869.10161372865,-5430.89838627135,-0.10384126933597226,-0.27305795422688284,0.21888837764117944,0.4418888897606831
10,2000-04-01,2000-04-03,2010-04-01,100_QQQ,100.0,52200.0,66587.34121655041,14387.341216550412,0.2756195635354486,-0.5290885378644532,0.0,0.0
10,2000-04-01,2000-04-03,2010-04-01,100_QLD,100.0,52200.0,55308.6323810718,3108.6323810718022,0.059552344464977036,-0.7945860993697452,0.0,0.0
10,2000-04-01,2000-04-03,2010-04-01,100_TQQQ,100.0,52200.0,41157.61264186284,-11042.387358137159,-0.21153998770377702,-0.9024255827055258,1.0,1.0
10,2000-04-01,2000-04-03,2010-04-01,50_TQQQ_only,50.0,26100.0,20578.80632093142,-5521.1936790685795,-0.21153998770377702,-0.9024255827055258,1.0,1.0
10,2000-04-01,2000-04-03,2010-04-01,50_TQQQ_50_QQQ,100.0,52200.0,53872.47692920663,1672.4769292066267,0.03203978791583584,-0.7155090482631543,0.3819910925568516,0.562125179404219
10,2000-04-01,2000-04-03,2010-04-01,50_50_monthly_rebalance,100.0,52200.0,55880.17965014866,3680.1796501486606,0.07050152586491687,-0.7832026069989827,0.49999999999999706,0.600863744392962
10,2000-04-01,2000-04-03,2010-04-01,50_TQQQ_50_cash,100.0,52200.0,46678.80632093142,-5521.1936790685795,-0.10576999385188846,-0.4512127913527628,0.44085973791715405,0.6516537456957856
10,2000-04-01,2000-04-03,2010-04-01,30_TQQQ_70_cash,100.0,52200.0,48887.283792558854,-3312.7162074411463,-0.06346199631113303,-0.2707276748116578,0.25256636971183566,0.4449783548280489
10,2000-05-01,2000-05-01,2010-04-30,100_QQQ,100.0,52200.0,68178.73863367488,15978.738633674875,0.30610610409338834,-0.5209863756750537,0.0,0.0
10,2000-05-01,2000-05-01,2010-04-30,100_QLD,100.0,52200.0,57886.88131049147,5686.881310491473,0.10894408640788256,-0.785043682946703,0.0,0.0
10,2000-05-01,2000-05-01,2010-04-30,100_TQQQ,100.0,52200.0,43922.94922804526,-8277.050771954739,-0.15856419103361563,-0.895683918667722,1.0,1.0
10,2000-05-01,2000-05-01,2010-04-30,50_TQQQ_only,50.0,26100.0,21961.47461402263,-4138.525385977369,-0.15856419103361563,-0.895683918667722,1.0,1.0
10,2000-05-01,2000-05-01,2010-04-30,50_TQQQ_50_QQQ,100.0,52200.0,56050.843930860065,3850.8439308600646,0.0737709565298863,-0.707929012581431,0.3918134513926782,0.5631474051131262
10,2000-05-01,2000-05-01,2010-04-30,50_50_monthly_rebalance,100.0,52200.0,58451.91642029934,6251.916420299342,0.11976851379883802,-0.7746941971024843,0.508688305252772,0.600794706293719
10,2000-05-01,2000-05-01,2010-04-30,50_TQQQ_50_cash,100.0,52200.0,48061.474614022634,-4138.525385977366,-0.07928209551680776,-0.44784195933386106,0.4569455013686794,0.6539442140782494
10,2000-05-01,2000-05-01,2010-04-30,30_TQQQ_70_cash,100.0,52200.0,49716.884768413576,-2483.1152315864238,-0.04756925731008477,-0.2687051756003166,0.26503842366215985,0.447475545367635
10,2000-06-01,2000-06-01,2010-06-01,100_QQQ,100.0,52300.0,62864.749176084835,10564.749176084835,0.20200285231519755,-0.5128259364893836,0.0,0.0
10,2000-06-01,2000-06-01,2010-06-01,100_QLD,100.0,52300.0,48699.928515386964,-3600.071484613036,-0.06883501882625309,-0.775186389902198,0.0,0.0
10,2000-06-01,2000-06-01,2010-06-01,100_TQQQ,100.0,52300.0,33390.0340314747,-18909.9659685253,-0.3615672269316501,-0.8881979994713157,1.0,1.0
10,2000-06-01,2000-06-01,2010-06-01,50_TQQQ_only,50.0,26150.0,16695.01701573735,-9454.98298426265,-0.3615672269316501,-0.8881979994713157,1.0,1.0
10,2000-06-01,2000-06-01,2010-06-01,50_TQQQ_50_QQQ,100.0,52300.0,48127.39160377977,-4172.608396220232,-0.07978218730822628,-0.7002630767071223,0.3468922054447301,0.5642352410299303
10,2000-06-01,2000-06-01,2010-06-01,50_50_monthly_rebalance,100.0,52300.0,49284.75296886286,-3015.2470311371435,-0.05765290690510794,-0.7679571037594026,0.4999999999999928,0.6007112629655779
10,2000-06-01,2000-06-01,2010-06-01,50_TQQQ_50_cash,100.0,52300.0,42845.01701573735,-9454.98298426265,-0.18078361346582505,-0.4440989997356578,0.38966064617514623,0.6562474644346702
10,2000-06-01,2000-06-01,2010-06-01,30_TQQQ_70_cash,100.0,52300.0,46627.01020944241,-5672.989790557593,-0.10847016807949506,-0.2664593998413948,0.21483277963668085,0.4499972181290586
10,2000-07-01,2000-07-03,2010-07-01,100_QQQ,100.0,52200.0,59575.29426026049,7375.294260260489,0.1412891620739558,-0.5011356925135096,0.0,0.0
10,2000-07-01,2000-07-03,2010-07-01,100_QLD,100.0,52200.0,43544.22580528791,-8655.774194712089,-0.16581942901747293,-0.760850852968374,0.0,0.0
10,2000-07-01,2000-07-03,2010-07-01,100_TQQQ,100.0,52200.0,27980.01505237529,-24219.98494762471,-0.46398438596982206,-0.8835606456124159,1.0,1.0
10,2000-07-01,2000-07-03,2010-07-01,50_TQQQ_only,50.0,26100.0,13990.007526187645,-12109.992473812355,-0.46398438596982206,-0.8835606456124159,1.0,1.0
10,2000-07-01,2000-07-03,2010-07-01,50_TQQQ_50_QQQ,100.0,52200.0,43777.654656317885,-8422.345343682115,-0.16134761194793323,-0.6886806214023717,0.31956959860042755,0.5655205116875338
10,2000-07-01,2000-07-03,2010-07-01,50_50_monthly_rebalance,100.0,52200.0,44028.88260146003,-8171.117398539973,-0.15653481606398412,-0.7587559970883787,0.499999999999992,0.6006108197637458
10,2000-07-01,2000-07-03,2010-07-01,50_TQQQ_50_cash,100.0,52200.0,40090.00752618765,-12109.992473812352,-0.23199219298491092,-0.44178032280620794,0.34896495135475025,0.6591509794464889
10,2000-07-01,2000-07-03,2010-07-01,30_TQQQ_70_cash,100.0,52200.0,44934.004515712586,-7265.995484287414,-0.13919531579094668,-0.2650681936837248,0.18680739912191352,0.45319125311587144
10,2000-08-01,2000-08-01,2010-07-30,100_QQQ,100.0,52200.0,64246.04826361609,12046.048263616089,0.23076720811525075,-0.49061867184537034,0.0,0.0
10,2000-08-01,2000-08-01,2010-07-30,100_QLD,100.0,52200.0,50483.11144934201,-1716.88855065799,-0.03289058526164734,-0.7527724004407746,0.0,0.0
10,2000-08-01,2000-08-01,2010-07-30,100_TQQQ,100.0,52200.0,34777.766422645946,-17422.233577354054,-0.3337592639339857,-0.8824927234658414,1.0,1.0
10,2000-08-01,2000-08-01,2010-07-30,50_TQQQ_only,50.0,26100.0,17388.883211322973,-8711.116788677027,-0.3337592639339857,-0.8824927234658414,1.0,1.0
10,2000-08-01,2000-08-01,2010-07-30,50_TQQQ_50_QQQ,100.0,52200.0,49511.90734313102,-2688.092656868983,-0.05149602790936747,-0.6811178418912742,0.35120608646346974,0.5665094092027143
10,2000-08-01,2000-08-01,2010-07-30,50_50_monthly_rebalance,100.0,52200.0,51081.55404473189,-1118.4459552681074,-0.021426167725442702,-0.7507035774174906,0.5330057535035958,0.6005332362024304
10,2000-08-01,2000-08-01,2010-07-30,50_TQQQ_50_cash,100.0,52200.0,43488.88321132297,-8711.116788677027,-0.16687963196699285,-0.44124636173292076,0.3998466257877029,0.6614936951689153
10,2000-08-01,2000-08-01,2010-07-30,30_TQQQ_70_cash,100.0,52200.0,46973.329926793784,-5226.670073206216,-0.10012777918019566,-0.2647478170397525,0.22211178008997332,0.45578079720326004
10,2000-09-01,2000-09-01,2010-09-01,100_QQQ,100.0,52300.0,63088.00356996183,10788.003569961831,0.2062715787755609,-0.4797935673673597,0.0,0.0
10,2000-09-01,2000-09-01,2010-09-01,100_QLD,100.0,52300.0,48459.90956964189,-3840.090430358112,-0.07342429121143612,-0.744204923544218,0.0,0.0
10,2000-09-01,2000-09-01,2010-09-01,100_TQQQ,100.0,52300.0,32542.93587997968,-19757.06412002032,-0.3777641323139641,-0.8814063178970071,1.0,1.0
10,2000-09-01,2000-09-01,2010-09-01,50_TQQQ_only,50.0,26150.0,16271.46793998984,-9878.53206001016,-0.3777641323139641,-0.8814063178970071,1.0,1.0
10,2000-09-01,2000-09-01,2010-09-01,50_TQQQ_50_QQQ,100.0,52300.0,47815.46972497075,-4484.530275029247,-0.08574627676920166,-0.6732287372748422,0.340297147211593,0.5675587251677542
10,2000-09-01,2000-09-01,2010-09-01,50_50_monthly_rebalance,100.0,52300.0,49069.35659125225,-3230.6434087477464,-0.061771384488484626,-0.7421759233000094,0.49999999999999695,0.6004423461299658
10,2000-09-01,2000-09-01,2010-09-01,50_TQQQ_50_cash,100.0,52300.0,42421.46793998984,-9878.532060010162,-0.1888820661569821,-0.44070315894850354,0.383566829017038,0.6638502279749063
10,2000-09-01,2000-09-01,2010-09-01,30_TQQQ_70_cash,100.0,52300.0,46372.880763993904,-5927.119236006096,-0.11332923969418918,-0.2644218953691022,0.21052996068284519,0.4583968839333116
10,2000-10-01,2000-10-02,2010-10-01,100_QQQ,100.0,52200.0,69350.77090292859,17150.77090292859,0.32855882955801907,-0.4647714098974778,0.0,0.0
10,2000-10-01,2000-10-02,2010-10-01,100_QLD,100.0,52200.0,58546.07527526049,6346.075275260489,0.12157232328085232,-0.7324299429519965,0.0,0.0
10,2000-10-01,2000-10-02,2010-10-01,100_TQQQ,100.0,52200.0,43114.789237635414,-9085.210762364586,-0.174046183187061,-0.8800191105102437,1.0,1.0
10,2000-10-01,2000-10-02,2010-10-01,50_TQQQ_only,50.0,26100.0,21557.394618817707,-4542.605381182293,-0.174046183187061,-0.8800191105102437,1.0,1.0
10,2000-10-01,2000-10-02,2010-10-01,50_TQQQ_50_QQQ,100.0,52200.0,56232.780070282,4032.7800702820023,0.07725632318547904,-0.6622471498320506,0.3833599297753802,0.5688319982196738
10,2000-10-01,2000-10-02,2010-10-01,50_50_monthly_rebalance,100.0,52200.0,59476.188284004034,7276.188284004034,0.13939058015333394,-0.730426662350278,0.4999999999999952,0.6003325814537178
10,2000-10-01,2000-10-02,2010-10-01,50_TQQQ_50_cash,100.0,52200.0,47657.39461881771,-4542.605381182293,-0.0870230915935305,-0.44000955525512186,0.45234102265224724,0.666821059119056
10,2000-10-01,2000-10-02,2010-10-01,30_TQQQ_70_cash,100.0,52200.0,49474.436771290624,-2725.563228709376,-0.0522138549561183,-0.2640057331530732,0.26143676644736075,0.4617111498978648
10,2000-11-01,2000-11-01,2010-11-01,100_QQQ,100.0,52300.0,74190.52073454774,21890.52073454774,0.4185568018077961,-0.4532571201037733,0.0,0.0
10,2000-11-01,2000-11-01,2010-11-01,100_QLD,100.0,52300.0,66841.88401858098,14541.884018580982,0.2780474955751622,-0.7224926333527242,0.0,0.0
10,2000-11-01,2000-11-01,2010-11-01,100_TQQQ,100.0,52300.0,52429.08147431624,129.08147431624093,0.0024680970232551225,-0.878889429364974,1.0,1.0
10,2000-11-01,2000-11-01,2010-11-01,50_TQQQ_only,50.0,26150.0,26214.54073715812,64.54073715812046,0.0024680970232551225,-0.878889429364974,1.0,1.0
10,2000-11-01,2000-11-01,2010-11-01,50_TQQQ_50_QQQ,100.0,52300.0,63309.80110443199,11009.801104431986,0.2105124494155255,-0.6533236284543446,0.4140676527148808,0.569993032651593
10,2000-11-01,2000-11-01,2010-11-01,50_50_monthly_rebalance,100.0,52300.0,67975.75061730634,15675.750617306345,0.2997275452639836,-0.7205441540677142,0.4999999999999877,0.6002117544826431
10,2000-11-01,2000-11-01,2010-11-01,50_TQQQ_50_cash,100.0,52300.0,52364.540737158124,64.5407371581241,0.0012340485116275612,-0.439444714682487,0.5006162637564423,0.6692088686576608
10,2000-11-01,2000-11-01,2010-11-01,30_TQQQ_70_cash,100.0,52300.0,52338.72444229487,38.72444229487155,0.0007404291069765812,-0.2636668288094923,0.30051791689414015,0.46438820317657414
10,2000-12-01,2000-12-01,2010-12-01,100_QQQ,100.0,52300.0,75643.23434397306,23343.23434397306,0.4463333526572286,-0.44152864848680595,0.0,0.0
10,2000-12-01,2000-12-01,2010-12-01,100_QLD,100.0,52300.0,69368.71285801388,17068.71285801388,0.3263616225241659,-0.7119735117416022,0.0,0.0
10,2000-12-01,2000-12-01,2010-12-01,100_TQQQ,100.0,52300.0,55197.37102753338,2897.3710275333797,0.05539906362396518,-0.8777416684690403,1.0,1.0
10,2000-12-01,2000-12-01,2010-12-01,50_TQQQ_only,50.0,26150.0,27598.68551376669,1448.6855137666898,0.05539906362396518,-0.8777416684690403,1.0,1.0
10,2000-12-01,2000-12-01,2010-12-01,50_TQQQ_50_QQQ,100.0,52300.0,65420.302685753224,13120.302685753224,0.250866208140597,-0.6440480744483348,0.42186728554799147,0.571238212175424
10,2000-12-01,2000-12-01,2010-12-01,50_50_monthly_rebalance,100.0,52300.0,70470.13550673798,18170.135506737977,0.3474213290007262,-0.7101042644049331,0.4999999999999947,0.6000631110527546
10,2000-12-01,2000-12-01,2010-12-01,50_TQQQ_50_cash,100.0,52300.0,53748.685513766686,1448.6855137666862,0.02769953181198259,-0.4388708342345202,0.5134764738887952,0.6716064989140335
10,2000-12-01,2000-12-01,2010-12-01,30_TQQQ_70_cash,100.0,52300.0,53169.21130826001,869.2113082600117,0.01661971908718951,-0.26332250054071216,0.3114436137157348,0.46708819524439177
10,2001-01-01,2001-01-02,2010-12-31,100_QQQ,100.0,52200.0,77537.93966374091,25337.939663740908,0.4854011429835423,-0.42814508751260993,0.0,0.0
10,2001-01-01,2001-01-02,2010-12-31,100_QLD,100.0,52200.0,73156.30230561974,20956.30230561974,0.40146172999271545,-0.6987218582893668,0.0,0.0
10,2001-01-01,2001-01-02,2010-12-31,100_TQQQ,100.0,52200.0,59781.97843390235,7581.978433902354,0.14524862900196078,-0.8762933336098896,1.0,1.0
10,2001-01-01,2001-01-02,2010-12-31,50_TQQQ_only,50.0,26100.0,29890.989216951177,3790.989216951177,0.14524862900196078,-0.8762933336098896,1.0,1.0
10,2001-01-01,2001-01-02,2010-12-31,50_TQQQ_50_QQQ,100.0,52200.0,68659.95904882163,16459.959048821634,0.31532488599275155,-0.6329269913693396,0.4353481946544239,0.5730721706213199
10,2001-01-01,2001-01-02,2010-12-31,50_50_monthly_rebalance,100.0,52200.0,74338.29950545807,22138.299505458068,0.424105354510691,-0.697046575771384,0.5119375176934865,0.5997681295256586
10,2001-01-01,2001-01-02,2010-12-31,50_TQQQ_50_cash,100.0,52200.0,55990.98921695117,3790.989216951173,0.07262431450098039,-0.43814666680494485,0.5338535652787098,0.6745907563671556
10,2001-01-01,2001-01-02,2010-12-31,30_TQQQ_70_cash,100.0,52200.0,54474.59353017071,2274.593530170707,0.04357458870058828,-0.262888000082967,0.3292285883737278,0.4704656113669233
10,2001-02-01,2001-02-01,2011-02-01,100_QQQ,100.0,52300.0,81391.17947067045,29091.179470670453,0.5562367011600469,-0.4175777905875474,0.0,0.0
10,2001-02-01,2001-02-01,2011-02-01,100_QLD,100.0,52300.0,80544.95807042778,28244.958070427776,0.540056559664011,-0.6878189118597373,0.0,0.0
10,2001-02-01,2001-02-01,2011-02-01,100_TQQQ,100.0,52300.0,68855.2330863879,16555.233086387903,0.3165436536594246,-0.8751257095914869,1.0,1.0
10,2001-02-01,2001-02-01,2011-02-01,50_TQQQ_only,50.0,26150.0,34427.61654319395,8277.616543193952,0.3165436536594246,-0.8751257095914869,1.0,1.0
10,2001-02-01,2001-02-01,2011-02-01,50_TQQQ_50_QQQ,100.0,52300.0,75123.20627852918,22823.20627852918,0.4363901774097356,-0.6238760866115645,0.4582820442400852,0.5746455375262858
10,2001-02-01,2001-02-01,2011-02-01,50_50_monthly_rebalance,100.0,52300.0,81845.78275838555,29545.782758385554,0.564928924634523,-0.6863524646164392,0.49999999999999006,0.5994449547959476
10,2001-02-01,2001-02-01,2011-02-01,50_TQQQ_50_cash,100.0,52300.0,60577.61654319395,8277.616543193952,0.1582718268297123,-0.4375628547957434,0.5683224020318769,0.6769636701063015
10,2001-02-01,2001-02-01,2011-02-01,30_TQQQ_70_cash,100.0,52300.0,57266.56992591637,4966.569925916367,0.09496309609782738,-0.2625377128774461,0.36070904809977283,0.4731645503838852
10,2001-03-01,2001-03-01,2011-03-01,100_QQQ,100.0,52300.0,81119.20933620496,28819.209336204964,0.5510365073844161,-0.4059543075652211,0.0,0.0
10,2001-03-01,2001-03-01,2011-03-01,100_QLD,100.0,52300.0,80076.76290312337,27776.762903123366,0.5311044532145959,-0.6758410175035494,0.0,0.0
10,2001-03-01,2001-03-01,2011-03-01,100_TQQQ,100.0,52300.0,68107.52715786704,15807.527157867036,0.30224717319057426,-0.8739375307883309,1.0,1.0
10,2001-03-01,2001-03-01,2011-03-01,50_TQQQ_only,50.0,26150.0,34053.76357893352,7903.763578933518,0.30224717319057426,-0.8739375307883309,1.0,1.0
10,2001-03-01,2001-03-01,2011-03-01,50_TQQQ_50_QQQ,100.0,52300.0,74613.368247036,22313.368247036007,0.4266418402874954,-0.613855473740853,0.45640297950610603,0.5762163515257028
10,2001-03-01,2001-03-01,2011-03-01,50_50_monthly_rebalance,100.0,52300.0,81316.11933784292,29016.119337842916,0.5548015169759639,-0.674521296215532,0.49999999999998884,0.5990940583706527
10,2001-03-01,2001-03-01,2011-03-01,50_TQQQ_50_cash,100.0,52300.0,60203.76357893352,7903.763578933518,0.15112358659528713,-0.4369687653941654,0.565641773114158,0.6793500725863565
10,2001-03-01,2001-03-01,2011-03-01,30_TQQQ_70_cash,100.0,52300.0,57042.25814736011,4742.258147360109,0.09067415195717232,-0.26218125923649926,0.3581951137799706,0.4758908971026513
10,2001-04-01,2001-04-02,2011-04-01,100_QQQ,100.0,52200.0,81839.13218958596,29639.13218958596,0.5677994672334474,-0.3969067078254712,0.0,0.0
10,2001-04-01,2001-04-02,2011-04-01,100_QLD,100.0,52200.0,81857.15766498557,29657.15766498557,0.5681447828541297,-0.66983576706577,0.0,0.0
10,2001-04-01,2001-04-02,2011-04-01,100_TQQQ,100.0,52200.0,70294.2338650102,18094.233865010203,0.3466328326630308,-0.8725266649874367,1.0,1.0
10,2001-04-01,2001-04-02,2011-04-01,50_TQQQ_only,50.0,26100.0,35147.1169325051,9047.116932505101,0.3466328326630308,-0.8725266649874367,1.0,1.0
10,2001-04-01,2001-04-02,2011-04-01,50_TQQQ_50_QQQ,100.0,52200.0,76066.68302729807,23866.683027298073,0.457216149948239,-0.6048902403199021,0.4620566525806291,0.5979806507840151
10,2001-04-01,2001-04-02,2011-04-01,50_50_monthly_rebalance,100.0,52200.0,83032.8151080863,30832.815108086303,0.5906669560936073,-0.6629417259641419,0.49999999999999717,0.5981716919474352
10,2001-04-01,2001-04-02,2011-04-01,50_TQQQ_50_cash,100.0,52200.0,61247.1169325051,9047.116932505101,0.1733164163315153,-0.4362633324937184,0.5738574922838826,0.6821381822661592
10,2001-04-01,2001-04-02,2011-04-01,30_TQQQ_70_cash,100.0,52200.0,57628.27015950306,5428.270159503059,0.10398984979890913,-0.261757999496231,0.36593619938851396,0.47909160923584404
10,2001-05-01,2001-05-01,2011-04-29,100_QQQ,100.0,52200.0,83781.35967458104,31581.359674581036,0.6050068903176444,-0.3918743648645948,0.0,0.0
10,2001-05-01,2001-05-01,2011-04-29,100_QLD,100.0,52200.0,86175.03157627718,33975.03157627718,0.6508626738750418,-0.6681543846632872,0.0,0.0
10,2001-05-01,2001-05-01,2011-04-29,100_TQQQ,100.0,52200.0,76046.74537142446,23846.745371424462,0.4568342025177099,-0.8714591253285204,1.0,1.0
10,2001-05-01,2001-05-01,2011-04-29,50_TQQQ_only,50.0,26100.0,38023.37268571223,11923.372685712231,0.4568342025177099,-0.8714591253285204,1.0,1.0
10,2001-05-01,2001-05-01,2011-04-29,50_TQQQ_50_QQQ,100.0,52200.0,79914.05252300276,27714.052523002756,0.5309205464176774,-0.5992268731024214,0.47580333477353615,0.5807293171683943
10,2001-05-01,2001-05-01,2011-04-29,50_50_monthly_rebalance,100.0,52200.0,87422.59484057136,35222.59484057136,0.6747623532676505,-0.6611780678614292,0.5119964842837429,0.5969391727880463
10,2001-05-01,2001-05-01,2011-04-29,50_TQQQ_50_cash,100.0,52200.0,64123.37268571223,11923.372685712231,0.22841710125885495,-0.4357295626642602,0.5929721269041184,0.6842150895796789
10,2001-05-01,2001-05-01,2011-04-29,30_TQQQ_70_cash,100.0,52200.0,59354.02361142734,7154.023611427343,0.137050260755313,-0.26143773759855615,0.3843719805886081,0.48148675419168785
10,2001-06-01,2001-06-01,2011-06-01,100_QQQ,100.0,52300.0,81065.27922098234,28765.27922098234,0.5500053388333144,-0.3815478443930651,0.0,0.0
10,2001-06-01,2001-06-01,2011-06-01,100_QLD,100.0,52300.0,80731.94615325895,28431.94615325895,0.5436318576148937,-0.6659574382666762,0.0,0.0
10,2001-06-01,2001-06-01,2011-06-01,100_TQQQ,100.0,52300.0,68848.94081449581,16548.940814495814,0.31642334253338067,-0.8702866344127842,1.0,1.0
10,2001-06-01,2001-06-01,2011-06-01,50_TQQQ_only,50.0,26150.0,34424.47040724791,8274.470407247907,0.31642334253338067,-0.8702866344127842,1.0,1.0
10,2001-06-01,2001-06-01,2011-06-01,50_TQQQ_50_QQQ,100.0,52300.0,74957.11001773908,22657.110017739076,0.4332143406833475,-0.5892024184769831,0.45925557160756514,0.5825602122002347
10,2001-06-01,2001-06-01,2011-06-01,50_50_monthly_rebalance,100.0,52300.0,81897.3304902361,29597.330490236098,0.5659145409222963,-0.6589478379012079,0.49999999999998657,0.5958327636645295
10,2001-06-01,2001-06-01,2011-06-01,50_TQQQ_50_cash,100.0,52300.0,60574.47040724791,8274.470407247907,0.15821167126669033,-0.4351433172063921,0.568299981424665,0.6864805356326119
10,2001-06-01,2001-06-01,2011-06-01,30_TQQQ_70_cash,100.0,52300.0,57264.68224434875,4964.682244348747,0.0949270027600142,-0.2610859903238353,0.36068797441702527,0.4841099941980966
10,2001-07-01,2001-07-02,2011-07-01,100_QQQ,100.0,52200.0,82178.07149065168,29978.07149065168,0.5742925572921778,-0.36955919971020745,0.0,0.0
10,2001-07-01,2001-07-02,2011-07-01,100_QLD,100.0,52200.0,83293.2333460081,31093.2333460081,0.5956558112262087,-0.6634336335250248,0.0,0.0
10,2001-07-01,2001-07-02,2011-07-01,100_TQQQ,100.0,52200.0,72070.9417526604,19870.941752660394,0.38066938223487345,-0.8688487953370088,1.0,1.0
10,2001-07-01,2001-07-02,2011-07-01,50_TQQQ_only,50.0,26100.0,36035.4708763302,9935.470876330197,0.38066938223487345,-0.8688487953370088,1.0,1.0
10,2001-07-01,2001-07-02,2011-07-01,50_TQQQ_50_QQQ,100.0,52200.0,77124.50662165604,24924.506621656037,0.4774809697635256,-0.5791065374803217,0.4672376194651945,0.5849410024658289
10,2001-07-01,2001-07-02,2011-07-01,50_50_monthly_rebalance,100.0,52200.0,84398.4102874962,32198.410287496197,0.6168277832853677,-0.6563749470544842,0.49999999999999284,0.593652702769588
10,2001-07-01,2001-07-02,2011-07-01,50_TQQQ_50_cash,100.0,52200.0,62135.4708763302,9935.470876330197,0.19033469111743662,-0.4344243976685044,0.5799500730919462,0.6892196421850943
10,2001-07-01,2001-07-02,2011-07-01,30_TQQQ_70_cash,100.0,52200.0,58161.28252579812,5961.282525798117,0.11420081467046206,-0.2606546386011026,0.3717470039662166,0.48729666592206694
10,2001-08-01,2001-08-01,2011-08-01,100_QQQ,100.0,52300.0,81862.0989466813,29562.098946681304,0.56524089764209,-0.36031200900323546,0.0,0.0
10,2001-08-01,2001-08-01,2011-08-01,100_QLD,100.0,52300.0,82736.70649579202,30436.706495792023,0.5819637953306314,-0.6615609664440029,0.0,0.0
10,2001-08-01,2001-08-01,2011-08-01,100_TQQQ,100.0,52300.0,71244.97018685886,18944.97018685886,0.36223652364930903,-0.8677174422848173,1.0,1.0
10,2001-08-01,2001-08-01,2011-08-01,50_TQQQ_only,50.0,26150.0,35622.48509342943,9472.48509342943,0.36223652364930903,-0.8677174422848173,1.0,1.0
