date,equity,cash,cost,QQQ,QLD,TQQQ
2024-11-11,6821.266109923285,9.185896487906575e-11,0.0,0.9999999999999866,0.0,0.0
2024-11-12,6808.919202182159,9.185896487906575e-11,0.0,0.9999999999999865,0.0,0.0
2024-11-13,6800.1578563983685,9.185896487906575e-11,0.0,0.9999999999999865,0.0,0.0
2024-11-14,6752.899242270462,9.185896487906575e-11,0.0,0.9999999999999863,0.0,0.0
2024-11-15,6592.004763286504,9.185896487906575e-11,0.0,0.999999999999986,0.0,0.0
2024-11-18,6637.803970711904,9.185896487906575e-11,0.0,0.9999999999999861,0.0,0.0
2024-11-19,6683.470318983714,9.185896487906575e-11,0.0,0.9999999999999862,0.0,0.0
2024-11-20,6679.621082706176,9.185896487906575e-11,0.0,0.9999999999999862,0.0,0.0
2024-11-21,6703.648558433503,9.185896487906575e-11,0.0,0.9999999999999863,0.0,0.0
2024-11-22,6714.401156331554,9.185896487906575e-11,0.0,0.9999999999999863,0.0,0.0
2024-11-25,6725.021712670808,9.185896487906575e-11,0.0,0.9999999999999863,0.0,0.0
2024-11-26,6761.129560237289,9.185896487906575e-11,0.0,0.9999999999999865,0.0,0.0
2024-11-27,6707.896780969204,9.185896487906575e-11,0.0,0.9999999999999863,0.0,0.0
2024-11-29,6766.837598272894,9.185896487906575e-11,0.0,0.9999999999999865,0.0,0.0
2024-12-02,6840.514335297948,9.549694368615746e-11,1.8189894035458565e-15,0.999999999999986,0.0,0.0
2024-12-03,6861.487685682296,9.549694368615746e-11,0.0,0.9999999999999861,0.0,0.0
2024-12-04,6946.317233255752,9.549694368615746e-11,0.0,0.9999999999999862,0.0,0.0
2024-12-05,6927.067781488903,9.549694368615746e-11,0.0,0.9999999999999862,0.0,0.0
2024-12-06,6989.061906540778,9.549694368615746e-11,0.0,0.9999999999999863,0.0,0.0
2024-12-09,6934.634621282574,9.549694368615746e-11,0.0,0.9999999999999862,0.0,0.0
2024-12-10,6911.004496623829,9.549694368615746e-11,0.0,0.9999999999999862,0.0,0.0
2024-12-11,7034.728663609983,9.549694368615746e-11,0.0,0.9999999999999865,0.0,0.0
2024-12-12,6989.328442442748,9.549694368615746e-11,0.0,0.9999999999999863,0.0,0.0
2024-12-13,7042.826940018013,9.549694368615746e-11,0.0,0.9999999999999865,0.0,0.0
2024-12-16,7144.246303502153,9.549694368615746e-11,0.0,0.9999999999999867,0.0,0.0
2024-12-17,7112.786073526932,9.549694368615746e-11,0.0,0.9999999999999866,0.0,0.0
2024-12-18,6856.179451499648,9.549694368615746e-11,0.0,0.9999999999999861,0.0,0.0
2024-12-19,6825.6459652203885,9.549694368615746e-11,0.0,0.999999999999986,0.0,0.0
2024-12-20,6885.251078292025,9.549694368615746e-11,0.0,0.9999999999999861,0.0,0.0
2024-12-23,6952.332278135497,9.549694368615746e-11,0.0,0.9999999999999862,0.0,0.0
2024-12-24,7046.605045548705,9.549694368615746e-11,0.0,0.9999999999999865,0.0,0.0
2024-12-26,7041.817210450732,9.549694368615746e-11,0.0,0.9999999999999865,0.0,0.0
2024-12-27,6948.20996519766,9.549694368615746e-11,0.0,0.9999999999999862,0.0,0.0
2024-12-30,6855.798043529498,9.549694368615746e-11,0.0,0.9999999999999861,0.0,0.0
2024-12-31,6797.561175341135,9.549694368615746e-11,0.0,0.9999999999999859,0.0,0.0
2025-01-02,6784.26463124989,9.731593308970332e-11,9.094947017729283e-16,0.9999999999999857,0.0,0.0
2025-01-03,6895.290324734649,9.731593308970332e-11,0.0,0.9999999999999859,0.0,0.0
2025-01-06,6974.535699883388,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-01-07,6850.081420748585,9.731593308970332e-11,0.0,0.9999999999999858,0.0,0.0
2025-01-08,6851.2791971178685,9.731593308970332e-11,0.0,0.9999999999999858,0.0,0.0
2025-01-10,6743.843153564401,9.731593308970332e-11,0.0,0.9999999999999856,0.0,0.0
2025-01-13,6722.169942038682,9.731593308970332e-11,0.0,0.9999999999999856,0.0,0.0
2025-01-14,6715.7873883002385,9.731593308970332e-11,0.0,0.9999999999999855,0.0,0.0
2025-01-15,6870.293999179609,9.731593308970332e-11,0.0,0.9999999999999858,0.0,0.0
2025-01-16,6822.159741030198,9.731593308970332e-11,0.0,0.9999999999999858,0.0,0.0
2025-01-17,6937.305703465818,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-01-21,6977.994125850673,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-01-22,7067.21415745352,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-01-23,7082.238279338825,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-01-24,7042.216196708897,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-01-27,6837.185089307691,9.731593308970332e-11,0.0,0.9999999999999858,0.0,0.0
2025-01-28,6938.237761527923,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-01-29,6925.206935743858,9.731593308970332e-11,0.0,0.9999999999999859,0.0,0.0
2025-01-30,6954.724560494901,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-01-31,6944.619906468971,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-02-03,6889.040630149796,9.731593308970332e-11,0.0,0.9999999999999859,0.0,0.0
2025-02-04,6973.606912200447,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-02-05,7005.252736193298,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-02-06,7041.817210450732,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-02-07,6952.996982700841,9.731593308970332e-11,0.0,0.999999999999986,0.0,0.0
2025-02-10,7037.1626433037445,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-02-11,7020.410126029588,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-02-12,7024.531621372635,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-02-13,7125.584702390263,9.731593308970332e-11,0.0,0.9999999999999863,0.0,0.0
2025-02-14,7155.502948589054,9.731593308970332e-11,0.0,0.9999999999999865,0.0,0.0
2025-02-18,7171.724029248852,9.731593308970332e-11,0.0,0.9999999999999865,0.0,0.0
2025-02-19,7173.719778134465,9.731593308970332e-11,0.0,0.9999999999999865,0.0,0.0
2025-02-20,7143.270095321316,9.731593308970332e-11,0.0,0.9999999999999863,0.0,0.0
2025-02-21,6995.014814216383,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-02-24,6912.443463456553,9.731593308970332e-11,0.0,0.9999999999999859,0.0,0.0
2025-02-25,6825.350813500723,9.731593308970332e-11,0.0,0.9999999999999858,0.0,0.0
2025-02-26,6841.838021265095,9.731593308970332e-11,0.0,0.9999999999999858,0.0,0.0
2025-02-27,6651.831035749195,9.731593308970332e-11,0.0,0.9999999999999853,0.0,0.0
2025-02-28,6756.874388145862,9.731593308970332e-11,0.0,0.9999999999999856,0.0,0.0
2025-03-03,6609.016866906906,9.640643838793039e-11,4.547473508864641e-16,0.9999999999999855,0.0,0.0
2025-03-04,6589.072050770038,9.640643838793039e-11,0.0,0.9999999999999853,0.0,0.0
2025-03-05,6674.966924356585,9.640643838793039e-11,0.0,0.9999999999999856,0.0,0.0
2025-03-06,6491.343310173919,9.640643838793039e-11,0.0,0.9999999999999851,0.0,0.0
2025-03-07,6539.077355672978,9.640643838793039e-11,0.0,0.9999999999999852,0.0,0.0
2025-03-10,6285.647089409973,9.640643838793039e-11,0.0,0.9999999999999847,0.0,0.0
2025-03-11,6270.621332335086,9.640643838793039e-11,0.0,0.9999999999999847,0.0,0.0
2025-03-12,6341.359224882737,9.640643838793039e-11,0.0,0.9999999999999848,0.0,0.0
2025-03-13,6227.2749092836475,9.640643838793039e-11,0.0,0.9999999999999846,0.0,0.0
2025-03-14,6377.791248783978,9.640643838793039e-11,0.0,0.9999999999999849,0.0,0.0
2025-03-17,6419.14314934199,9.640643838793039e-11,0.0,0.999999999999985,0.0,0.0
2025-03-18,6309.713400889887,9.640643838793039e-11,0.0,0.9999999999999847,0.0,0.0
2025-03-19,6394.146006192158,9.640643838793039e-11,0.0,0.9999999999999849,0.0,0.0
2025-03-20,6372.472794666439,9.640643838793039e-11,0.0,0.9999999999999849,0.0,0.0
2025-03-21,6393.480892829419,9.640643838793039e-11,0.0,0.9999999999999849,0.0,0.0
2025-03-24,6533.7813854122,9.640643838793039e-11,0.0,0.9999999999999852,0.0,0.0
2025-03-25,6571.066978275579,9.640643838793039e-11,0.0,0.9999999999999853,0.0,0.0
2025-03-26,6450.154928574171,9.640643838793039e-11,0.0,0.999999999999985,0.0,0.0
2025-03-27,6413.401998717338,9.640643838793039e-11,0.0,0.999999999999985,0.0,0.0
2025-03-28,6244.551096021646,9.640643838793039e-11,0.0,0.9999999999999846,0.0,0.0
2025-03-31,6244.28496891707,9.640643838793039e-11,0.0,0.9999999999999846,0.0,0.0
2025-04-01,6294.6214186369025,8.822098607197404e-11,4.0927261579781776e-15,0.999999999999986,0.0,0.0
2025-04-02,6340.561661163805,8.822098607197404e-11,0.0,0.9999999999999861,0.0,0.0
2025-04-03,6001.1294163965895,8.822098607197404e-11,0.0,0.9999999999999853,0.0,0.0
2025-04-04,5628.405938118992,8.822098607197404e-11,0.0,0.9999999999999843,0.0,0.0
2025-04-07,5641.988231589803,8.822098607197404e-11,0.0,0.9999999999999843,0.0,0.0
2025-04-08,5540.38450048022,8.822098607197404e-11,0.0,0.9999999999999841,0.0,0.0
2025-04-09,6205.400978236659,8.822098607197404e-11,0.0,0.9999999999999858,0.0,0.0
2025-04-10,5941.472386055704,8.822098607197404e-11,0.0,0.9999999999999851,0.0,0.0
2025-04-11,6050.93197671769,8.822098607197404e-11,0.0,0.9999999999999855,0.0,0.0
2025-04-14,6091.946210626887,8.822098607197404e-11,0.0,0.9999999999999856,0.0,0.0
2025-04-15,6098.73756176099,8.822098607197404e-11,0.0,0.9999999999999856,0.0,0.0
2025-04-16,5914.8388269310435,8.822098607197404e-11,0.0,0.9999999999999851,0.0,0.0
2025-04-17,5913.773500917953,8.822098607197404e-11,0.0,0.9999999999999851,0.0,0.0
2025-04-21,5767.427303650751,8.822098607197404e-11,0.0,0.9999999999999847,0.0,0.0
2025-04-22,5918.834412676228,8.822098607197404e-11,0.0,0.9999999999999851,0.0,0.0
2025-04-23,6053.062628743871,8.822098607197404e-11,0.0,0.9999999999999855,0.0,0.0
2025-04-24,6223.3778437108185,8.822098607197404e-11,0.0,0.9999999999999858,0.0,0.0
2025-04-25,6292.756076120505,8.822098607197404e-11,0.0,0.999999999999986,0.0,0.0
2025-04-28,6290.759100842704,8.822098607197404e-11,0.0,0.999999999999986,0.0,0.0
2025-04-29,6332.305997758446,8.822098607197404e-11,0.0,0.9999999999999861,0.0,0.0
2025-04-30,6331.506390052535,8.822098607197404e-11,0.0,0.999999999999986,0.0,0.0
2025-05-01,6414.200788828457,9.185896487906575e-11,1.8189894035458565e-15,0.9999999999999857,0.0,0.0
2025-05-02,6509.412563859498,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2025-05-05,6470.795109081057,9.185896487906575e-11,0.0,0.9999999999999858,0.0,0.0
2025-05-06,6410.605824531021,9.185896487906575e-11,0.0,0.9999999999999857,0.0,0.0
2025-05-07,6435.773436194844,9.185896487906575e-11,0.0,0.9999999999999857,0.0,0.0
2025-05-08,6502.221817669833,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2025-05-09,6497.9605136174705,9.185896487906575e-11,0.0,0.9999999999999859,0.0,0.0
2025-05-12,6762.689122301734,9.185896487906575e-11,0.0,0.9999999999999865,0.0,0.0
2025-05-13,6865.758800872154,9.185896487906575e-11,0.0,0.9999999999999866,0.0,0.0
2025-05-14,6906.904258745357,9.185896487906575e-11,0.0,0.9999999999999867,0.0,0.0
2025-05-15,6914.493991193185,9.185896487906575e-11,0.0,0.9999999999999867,0.0,0.0
2025-05-16,6944.5904730564835,9.185896487906575e-11,0.0,0.9999999999999868,0.0,0.0
2025-05-19,6951.248965036997,9.185896487906575e-11,0.0,0.9999999999999868,0.0,0.0
2025-05-20,6928.076693461392,9.185896487906575e-11,0.0,0.9999999999999868,0.0,0.0
2025-05-21,6831.800001214659,9.185896487906575e-11,0.0,0.9999999999999866,0.0,0.0
2025-05-22,6844.584730966536,9.185896487906575e-11,0.0,0.9999999999999866,0.0,0.0
2025-05-23,6781.198241985042,9.185896487906575e-11,0.0,0.9999999999999865,0.0,0.0
2025-05-27,6940.727337667494,9.185896487906575e-11,0.0,0.9999999999999868,0.0,0.0
2025-05-28,6909.966151238853,9.185896487906575e-11,0.0,0.9999999999999867,0.0,0.0
2025-05-29,6923.550488696642,9.185896487906575e-11,0.0,0.9999999999999867,0.0,0.0
2025-05-30,6912.630692663766,9.185896487906575e-11,0.0,0.9999999999999867,0.0,0.0
2025-06-02,6967.227220043774,9.731593308970332e-11,2.7284841053187848e-15,0.999999999999986,0.0,0.0
2025-06-03,7021.691297067588,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-06-04,7041.266151561382,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-06-05,6988.266386808824,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-06-06,7056.579702002815,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-06-09,7066.96642623175,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-06-10,7113.706685261959,9.731593308970332e-11,0.0,0.9999999999999863,0.0,0.0
2025-06-11,7089.7364411700255,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-06-12,7106.381853526519,9.731593308970332e-11,0.0,0.9999999999999863,0.0,0.0
2025-06-13,7017.164274708046,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-06-16,7114.77201127505,9.731593308970332e-11,0.0,0.9999999999999863,0.0,0.0
2025-06-17,7045.39418766276,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-06-18,7044.195593698683,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-06-20,7015.432608940029,9.731593308970332e-11,0.0,0.9999999999999861,0.0,0.0
2025-06-23,7087.568179783443,9.731593308970332e-11,0.0,0.9999999999999862,0.0,0.0
2025-06-24,7195.951815700052,9.731593308970332e-11,0.0,0.9999999999999865,0.0,0.0
2025-06-25,7214.347698504763,9.731593308970332e-11,0.0,0.9999999999999865,0.0,0.0
2025-06-26,7281.803356762659,9.731593308970332e-11,0.0,0.9999999999999867,0.0,0.0
2025-06-27,7306.734274734394,9.731593308970332e-11,0.0,0.9999999999999867,0.0,0.0
2025-06-30,7354.059931635189,9.731593308970332e-11,0.0,0.9999999999999868,0.0,0.0
2025-07-01,7292.069894557269,1.0368239600211382e-10,3.183231456205249e-15,0.9999999999999858,0.0,0.0
2025-07-02,7342.861335778472,1.0368239600211382e-10,0.0,0.9999999999999859,0.0,0.0
2025-07-03,7415.11709305621,1.0368239600211382e-10,0.0,0.999999999999986,0.0,0.0
2025-07-07,7359.259016913195,1.0368239600211382e-10,0.0,0.9999999999999859,0.0,0.0
2025-07-08,7363.3927761781115,1.0368239600211382e-10,0.0,0.9999999999999859,0.0,0.0
2025-07-09,7415.516896909166,1.0368239600211382e-10,0.0,0.999999999999986,0.0,0.0
2025-07-10,7404.852190451182,1.0368239600211382e-10,0.0,0.999999999999986,0.0,0.0
2025-07-11,7388.187973414488,1.0368239600211382e-10,0.0,0.999999999999986,0.0,0.0
2025-07-14,7414.983825105225,1.0368239600211382e-10,0.0,0.999999999999986,0.0,0.0
2025-07-15,7421.7821257950545,1.0368239600211382e-10,0.0,0.999999999999986,0.0,0.0
2025-07-16,7429.38248697517,1.0368239600211382e-10,0.0,0.999999999999986,0.0,0.0
2025-07-17,7489.505137549712,1.0368239600211382e-10,0.0,0.9999999999999861,0.0,0.0
2025-07-18,7482.307033006927,1.0368239600211382e-10,0.0,0.9999999999999861,0.0,0.0
2025-07-21,7521.101088260292,1.0368239600211382e-10,0.0,0.9999999999999862,0.0,0.0
2025-07-22,7482.173765055942,1.0368239600211382e-10,0.0,0.9999999999999861,0.0,0.0
2025-07-23,7516.30098924045,1.0368239600211382e-10,0.0,0.9999999999999862,0.0,0.0
