date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2000-06-29,250.43879851377474,0.0,1400.0,1305.190120347384,-94.80987965261602,-0.06772134260901141,0.5269669809329359,-0.4727695355765976
2000-06-30,263.7600670948484,0.0,1400.0,1374.6154180476324,-25.384581952367625,-0.01813184425169112,0.5549972571042979,-0.44472524426715
2000-07-03,269.30326395278104,100.0,1500.0,1503.454440335277,3.454440335277013,0.002302960223518058,0.5666611116279452,-0.43305555781624083
2000-07-05,247.2233722226199,0.0,1500.0,1380.1877900296445,-119.81220997035553,-0.07987480664690372,0.520201162317299,-0.4795387371015424
2000-07-06,266.6347582190122,0.0,1500.0,1488.556823664733,-11.443176335267026,-0.00762878422351132,0.5610461094059591,-0.43867336753933794
2000-07-07,273.2880259802865,0.0,1500.0,1525.700394862523,25.7003948625229,0.01713359657501523,0.5750457470272212,-0.42466673009926525
2000-07-10,263.2595669996293,100.0,1600.0,1569.663979274126,-30.33602072587405,-0.018960012953671335,0.5539441174721823,-0.4457789104690816
2000-07-11,259.33287203426426,0.0,1600.0,1546.2513765908611,-53.74862340913887,-0.03359288963071183,0.5456816653153167,-0.45404549385202564
2000-07-12,280.9589344528926,0.0,1600.0,1675.1950331460002,75.19503314600024,0.0469968957162501,0.5911866784755878,-0.4085177281851744
2000-07-13,288.8922293971619,0.0,1600.0,1722.4966657244454,122.49666572444539,0.07656041607777841,0.6078797168963186,-0.3918163432452333
2000-07-14,301.15891947041945,0.0,1600.0,1795.6358179777003,195.6358179777003,0.12227238623606262,0.6336909756641529,-0.36599217884801505
2000-07-17,304.0275478429519,100.0,1700.0,1912.689808749266,212.68980874926592,0.1251116522054505,0.6397270708772868,-0.3599530655872747
2000-07-18,288.84407260737174,0.0,1700.0,1817.167943870454,117.16794387045411,0.0689223199237965,0.6077783865981471,-0.39191772420855386
2000-07-19,271.71347370273196,0.0,1700.0,1709.3963877231763,9.396387723176304,0.005527286895986139,0.571732613978556,-0.42798151971445475
2000-07-20,293.0617035854259,0.0,1700.0,1843.7017887342638,143.7017887342638,0.08453046396133157,0.6166530189489814,-0.3830386545415442
2000-07-21,280.27020826437655,0.0,1700.0,1763.2282825904283,63.22828259042831,0.03719310740613424,0.5897374782621799,-0.409967652998689
2000-07-24,263.12289447971824,100.0,1800.0,1755.3015952338164,-44.69840476618356,-0.02483244709232424,0.5536565346151272,-0.4460666371175652
2000-07-25,273.4376518984002,0.0,1800.0,1824.1116856186266,24.111685618626552,0.013395380899236864,0.5753605860969087,-0.42435173361004297
2000-07-26,266.7050713312578,0.0,1800.0,1779.1984163536588,-20.801583646341214,-0.011556435359078465,0.5611940604770388,-0.4385253424927227
2000-07-27,247.5500485724816,0.0,1800.0,1651.4146213642357,-148.5853786357643,-0.08254743257542463,0.5208885464241163,-0.47885100930267166
2000-07-28,220.01814192187527,0.0,1800.0,1467.7483548495109,-332.25164515048914,-0.18458424730582734,0.4629566053147621,-0.5368119163825805
2000-07-31,236.56644814816337,100.0,1900.0,1678.0926819932674,-221.90731800673257,-0.11679332526670139,0.4977771324190762,-0.5019739790147143
2000-08-01,224.94534306982544,0.0,1900.0,1595.6579515347037,-304.34204846529633,-0.16018002550805066,0.47332429725703834,-0.5264390405943331
2000-08-02,220.9578252014176,0.0,1900.0,1567.3723488777212,-332.62765112227885,-0.17506718480119943,0.46493386308708906,-0.5348336699813674
2000-08-03,237.77106171958314,0.0,1900.0,1686.6376520625786,-213.36234793742142,-0.11229597259864288,0.5003118498058752,-0.49943799426922186
2000-08-04,237.07313960827224,0.0,1900.0,1681.6869162470812,-218.31308375291883,-0.114901623027852,0.4988432997644821,-0.5009072785856357
2000-08-07,248.92430034762606,100.0,2000.0,1865.7035798704264,-134.29642012957356,-0.06714821006478677,0.523780212225451,-0.4759578976684363
2000-08-08,245.63909276957568,0.0,2000.0,1841.0807385872472,-158.9192614127528,-0.0794596307063764,0.5168675615921746,-0.48287400462702934
2000-08-09,246.46881009900255,0.0,2000.0,1847.2995231319076,-152.70047686809244,-0.0763502384340462,0.5186134317956358,-0.4811272614884664
2000-08-10,233.34721184928046,0.0,2000.0,1748.9523035396862,-251.04769646031377,-0.12552384823015683,0.4910032968816136,-0.5087512014699456
2000-08-11,239.70532859245154,0.0,2000.0,1796.6067958990197,-203.39320410098026,-0.10169660205049014,0.5043818852012015,-0.49536592385619793
2000-08-14,249.3947015578325,100.0,2100.0,1969.1792920673852,-130.82070793261482,-0.06229557520600704,0.5247700185455609,-0.4749675964451663
2000-08-15,249.73766122562978,0.0,2100.0,1971.887244849149,-128.11275515085094,-0.06100607388135759,0.5254916655978286,-0.4742455885693726
2000-08-16,249.49722344244512,0.0,2100.0,1969.988787902308,-130.0112120976919,-0.06191010099890093,0.5249857425002137,-0.4747517646285362
2000-08-17,264.09842065376677,0.0,2100.0,2085.277424783229,-14.72257521677102,-0.0070107501032242725,0.5557092120988485,-0.44401293329510216
2000-08-18,260.8511572574837,0.0,2100.0,2059.6375703841322,-40.36242961586777,-0.019220204578984657,0.5488764026524351,-0.4508491591462387
2000-08-21,263.41520768053203,100.0,2200.0,2179.8329131965343,-20.167086803465736,-0.009166857637939008,0.5542716126534897,-0.4454512515401836
2000-08-22,263.38789444127804,0.0,2200.0,2179.606888668884,-20.39311133111596,-0.009269596059598206,0.5542141408267814,-0.44550875210280516
2000-08-23,272.8242254199033,0.0,2200.0,2257.695109269914,57.695109269914155,0.026225049668142875,0.5740698296273992,-0.4256431354577872
