date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2020-07-21,625.711020442601,0.0,106100.0,571304.3740727885,465204.3740727885,4.384584110016857,2.573371538559563,-0.010871493228104212
2020-07-22,627.8839909771252,0.0,106100.0,573288.401092525,467188.401092525,4.403283704924835,2.5823083485964355,-0.007436445690420013
2020-07-23,611.1212290579526,0.0,106100.0,557983.1900716452,451883.1900716452,4.259031009157825,2.513367874446027,-0.033935140974315825
2020-07-24,605.4888459861937,0.0,106100.0,552840.552367944,446740.55236794404,4.210561285277512,2.4902034841482883,-0.04283885287217459
2020-07-27,616.5326950077624,100.0,106200.0,563024.0698010278,456824.06980102777,4.301544913380676,2.5356236954275313,-0.02538065646068821
2020-07-28,608.3350040156482,0.0,106200.0,555537.8531206727,449337.85312067275,4.231053230891457,2.501908922965811,-0.0383396256734595
2020-07-29,615.8682355695972,0.0,106200.0,562417.2785308767,456217.27853087673,4.295831247936692,2.5328909626629845,-0.02643103874645636
2020-07-30,618.9630335246738,0.0,106200.0,565243.4802132663,459043.48021326633,4.322443316509099,2.5456189868067063,-0.021538759754949566
2020-07-31,629.9689736075525,0.0,106200.0,575294.2191726504,469094.21917265037,4.417083043056971,2.5908832893985605,-0.004140490067933045
2020-08-03,638.5770052756825,100.0,106300.0,583255.1132513927,476955.11325139273,4.486877829269922,2.6262856764016154,0.0
2020-08-04,640.9683174388166,0.0,106300.0,585439.2586794387,479139.25867943873,4.507424822948624,2.636120463482827,0.0
2020-08-05,642.634027167392,0.0,106300.0,586960.6628458239,480660.6628458239,4.521737185755634,2.6429710540381692,0.0
2020-08-06,650.9230438655494,0.0,106300.0,594531.5765071126,488231.5765071126,4.592959327442263,2.67706142316511,0.0
2020-08-07,643.7009639972831,0.0,106300.0,587935.1676532457,481635.16765324573,4.530904681592152,2.6473590618912843,-0.011095136262771588
2020-08-10,640.5680770181292,100.0,106400.0,585173.6423436472,478773.6423436472,4.499752277665857,2.6344743884201733,-0.01590812761202387
2020-08-11,628.4824351993083,0.0,106400.0,574133.1311210125,467733.1311210125,4.395988074445606,2.584769579545655,-0.03447505642598869
2020-08-12,644.7592250586173,0.0,106400.0,589002.3522847834,482602.3522847834,4.535736393653979,2.65171138877483,-0.009469351046980767
2020-08-13,645.9698887608467,0.0,106400.0,590108.3213670779,483708.3213670779,4.546130839916145,2.6566905043925804,-0.007609432714638653
2020-08-14,645.2234631617283,0.0,106400.0,589426.4444483779,483026.44444837794,4.539722222259191,2.653620668110866,-0.008756151372324661
2020-08-17,652.386450085107,100.0,106500.0,596069.9474514117,489569.94745141175,4.59690091503673,2.683079996902387,0.0
2020-08-18,658.790190072737,0.0,106500.0,601920.8920217982,495420.8920217982,4.651839361707025,2.709416758899716,0.0
2020-08-19,654.3249249686401,0.0,106500.0,597841.0857419338,491341.0857419338,4.613531321520505,2.691052392993426,-0.00677797752817777
2020-08-20,663.4904044776923,0.0,106500.0,606215.3658769903,499715.36587699025,4.692163059877843,2.7287474044847726,0.0
2020-08-21,668.0028880612211,0.0,106500.0,610338.3145558883,503838.3145558883,4.730876193013036,2.747305966572837,0.0
2020-08-24,672.100150797181,100.0,106600.0,614181.8358696413,507581.8358696413,4.7615556835801245,2.7641568433613926,0.0
2020-08-25,677.6249140000309,0.0,106600.0,619230.5019094371,512630.5019094371,4.8089165282311175,2.786878623734445,0.0
2020-08-26,692.0943916203648,0.0,106600.0,632453.0704781105,525853.0704781105,4.932955633002912,2.846387471540343,0.0
2020-08-27,689.4849830761872,0.0,106600.0,630068.5280430343,523468.52804303425,4.910586567007826,2.8356557160483096,-0.003770307310348775
2020-08-28,693.5219197992892,0.0,106600.0,633757.5812368827,527157.5812368827,4.945193069764378,2.852258489096558,0.0
2020-08-31,700.1563043235184,100.0,106700.0,639920.1968662794,533220.1968662794,4.997377665101025,2.879543826501092,0.0
2020-09-01,710.6975427636735,0.0,106700.0,649554.547562237,542854.547562237,5.087671486056579,2.922896943350268,0.0
2020-09-02,718.117281730541,0.0,106700.0,656335.9487880128,549635.9487880128,5.151227261368443,2.9534122203025133,0.0
2020-09-03,680.6604012283436,0.0,106700.0,622101.5725538065,515401.5725538065,4.830380248864166,2.7993627197209205,-0.05215983719530137
2020-09-04,672.0274946127812,0.0,106700.0,614211.3753694842,507511.3753694842,4.756432758851773,2.7638580291309798,-0.0641814203477894
2020-09-08,639.9862784209541,100.0,106800.0,585026.6910254082,478226.6910254082,4.477778005855882,2.6320816161942897,-0.10879978145255653
2020-09-09,658.9243988807988,0.0,106800.0,602338.4777315226,495538.47773152264,4.639873386999276,2.709968721571951,-0.08242787683245467
2020-09-10,644.9690900653161,0.0,106800.0,589581.5977579344,482781.59775793436,4.520426945299011,2.652574503883137,-0.1018610657704131
2020-09-11,641.1070083868934,0.0,106800.0,586051.1769645821,479251.17696458206,4.4873705708294205,2.636690859922679,-0.10723913113198702
2020-09-14,652.1740623808905,100.0,106900.0,596267.7844802306,489367.78448023065,4.5778090222659555,2.682206506656388,-0.09182792425039332
2020-09-15,661.4873885585781,0.0,106900.0,604782.7449584784,497882.7449584784,4.657462534691098,2.720509569463289,-0.07885883631082435
2020-09-16,650.4222660153375,0.0,106900.0,594666.1572490962,487766.1572490962,4.562826541151508,2.6750018662374333,-0.09426735358891503
2020-09-17,640.7823101289945,0.0,106900.0,585852.5667210511,478952.5667210511,4.48037948289103,2.635355468299073,-0.10769128326111621
2020-09-18,632.4530383492173,0.0,106900.0,578237.3046047837,471337.30460478365,4.409142232037265,2.601099541465877,-0.11929004573582658
2020-09-21,635.0172066493571,100.0,107000.0,580681.6148850337,473681.6148850337,4.426930980233959,2.6116452366959035,-0.11571936394696802
