scenario,years,window_start,leverage,index_log_growth,index_volatility,index_last_two_year_return,actual_start,actual_end,contributed,final_value,profit,roi,worst_loss_on_deposits,lump_return,max_nav_drawdown
illustrative_cost,10,2007-11-01,3,0.1149528498018645,0.21964619285326778,0.3615306142089967,2007-11-01,2017-11-01,52300.0,664493.468590833,612193.468590833,11.705420049537915,-0.841403124765459,4.457168368791566,-0.9494482842871595
illustrative_cost,10,2007-12-01,1,0.12260361073345774,0.21798070412612905,0.37696737264758173,2007-12-03,2017-12-01,52200.0,135985.33240673077,83785.33240673077,1.6050829962975244,-0.40856171747096715,2.3369560357442953,-0.5135519818840326
illustrative_cost,10,2007-12-01,2,0.12260361073345774,0.21798070412612905,0.37696737264758173,2007-12-03,2017-12-01,52200.0,316581.4339759741,264381.4339759741,5.064778428658507,-0.6797428090229938,4.952268478997921,-0.8110194980750557
illustrative_cost,10,2007-12-01,3,0.12260361073345774,0.21798070412612905,0.37696737264758173,2007-12-03,2017-12-01,52200.0,689871.1209421464,637671.1209421464,12.215921857129242,-0.8330372640260242,6.045792790248163,-0.9409469166022878
illustrative_cost,10,2008-01-01,1,0.12444167643704618,0.2173532243245623,0.39691122515370725,2008-01-02,2017-12-29,52200.0,136338.22331699997,84138.22331699997,1.6118433585632177,-0.4004206057805699,2.3965576515909492,-0.49489717328448557
illustrative_cost,10,2008-01-01,2,0.12444167643704618,0.2173532243245623,0.39691122515370725,2008-01-02,2017-12-29,52200.0,319856.9642366974,267656.9642366974,5.127528050511445,-0.6698715191374229,5.200460224051846,-0.794149019409512
illustrative_cost,10,2008-01-01,3,0.12444167643704618,0.2173532243245623,0.39691122515370725,2008-01-02,2017-12-29,52200.0,703853.5388940605,651653.5388940605,12.48378427000116,-0.8249724275483897,6.533620043174356,-0.9324839296003977
illustrative_cost,10,2008-02-01,1,0.1419030420555248,0.2159933223026391,0.6493399027225064,2008-02-01,2018-02-01,52300.0,146083.4892060814,93783.4892060814,1.7931833500206769,-0.39499759659037603,3.050118032286166,-0.49489717328448557
illustrative_cost,10,2008-02-01,2,0.1419030420555248,0.2159933223026391,0.6493399027225064,2008-02-01,2018-02-01,52300.0,368401.6798597282,316101.6798597282,6.044009175138206,-0.6620887029366112,7.884241928581371,-0.7860570087025284
illustrative_cost,10,2008-02-01,3,0.1419030420555248,0.2159933223026391,0.6493399027225064,2008-02-01,2018-02-01,52300.0,873605.5012691645,821305.5012691645,15.703738073980201,-0.8177204413137382,12.052333992068245,-0.9249470636903573
illustrative_cost,10,2008-03-01,1,0.146676378048496,0.21668430597395189,0.5946427235627072,2008-03-03,2018-03-01,52200.0,141462.29147666297,89262.29147666297,1.7100055838441182,-0.39111830662663916,3.243120291438797,-0.49489717328448557
illustrative_cost,10,2008-03-01,2,0.146676378048496,0.21668430597395189,0.5946427235627072,2008-03-03,2018-03-01,52200.0,346248.9878151237,294048.9878151237,5.633122371937236,-0.6545486200206649,8.737186228306665,-0.7860570087025284
illustrative_cost,10,2008-03-01,3,0.146676378048496,0.21668430597395189,0.5946427235627072,2008-03-03,2018-03-01,52200.0,794807.6957860534,742607.6957860534,14.226201068698341,-0.8093395937578444,13.918179711592126,-0.9249470636903573
illustrative_cost,10,2008-04-01,1,0.13738483423541234,0.21567456933856874,0.5079571001506813,2008-04-01,2018-03-29,52200.0,136667.29966331864,84467.29966331864,1.6181475031287098,-0.39096698019489307,2.8654343479081104,-0.49489717328448557
illustrative_cost,10,2008-04-01,2,0.13738483423541234,0.21567456933856874,0.5079571001506813,2008-04-01,2018-03-29,52200.0,323421.614521381,271221.614521381,5.195816370141398,-0.6509974235871083,7.12122178043696,-0.7860570087025284
illustrative_cost,10,2008-04-01,3,0.13738483423541234,0.21567456933856874,0.5079571001506813,2008-04-01,2018-03-29,52200.0,717138.2086628921,664938.2086628921,12.738279859442377,-0.8036588457131545,10.432834799611742,-0.9249470636903573
illustrative_cost,10,2008-05-01,1,0.1323044479907518,0.21555636716262508,0.5609533272838509,2008-05-01,2018-05-01,52300.0,137716.6360920455,85416.63609204549,1.633205279006606,-0.3849472595391207,2.678067033336651,-0.49489717328448557
illustrative_cost,10,2008-05-01,2,0.1323044479907518,0.21555636716262508,0.5609533272838509,2008-05-01,2018-05-01,52300.0,328365.82165665046,276065.82165665046,5.278505194199817,-0.6410508922346025,6.357728731861099,-0.7860570087025284
illustrative_cost,10,2008-05-01,3,0.1323044479907518,0.21555636716262508,0.5609533272838509,2008-05-01,2018-05-01,52300.0,733537.4566651275,681237.4566651275,13.025572785184083,-0.7930858291157409,8.865269791871055,-0.9249470636903573
illustrative_cost,10,2008-06-01,1,0.13695583145551543,0.21525119518002975,0.6032368087733717,2008-06-02,2018-06-01,52200.0,144716.63694602993,92516.63694602993,1.7723493667821826,-0.3661025870988033,2.851745310325971,-0.49489717328448557
illustrative_cost,10,2008-06-01,2,0.13695583145551543,0.21525119518002975,0.6032368087733717,2008-06-02,2018-06-01,52200.0,365277.77908701816,313077.77908701816,5.997658603199581,-0.6164504096867378,7.0805144277862,-0.7860570087025284
illustrative_cost,10,2008-06-01,3,0.13695583145551543,0.21525119518002975,0.6032368087733717,2008-06-02,2018-06-01,52200.0,866095.5288560126,813895.5288560126,15.59186836888913,-0.7705174611830514,10.374930985429328,-0.9249470636903573
illustrative_cost,10,2008-07-01,1,0.14387625750764732,0.21414739091918042,0.6501525846922107,2008-07-01,2018-06-29,52200.0,142703.41626223258,90503.41626223258,1.733781920732425,-0.34602372071030685,3.126029637281043,-0.471705635738658
illustrative_cost,10,2008-07-01,2,0.14387625750764732,0.21414739091918042,0.6501525846922107,2008-07-01,2018-06-29,52200.0,356832.3935859982,304632.3935859982,5.835869608927169,-0.5899910136331741,8.321430487516928,-0.7613456784343464
illustrative_cost,10,2008-07-01,3,0.14387625750764732,0.21414739091918042,0.6501525846922107,2008-07-01,2018-06-29,52200.0,840115.2061350386,787915.2061350386,15.094161037069707,-0.745867986996473,13.205320084243674,-0.9095897840738457
illustrative_cost,10,2008-08-01,1,0.14902551477812992,0.21333811209149886,0.5641626407348277,2008-08-01,2018-08-01,52300.0,146200.80957168195,93900.80957168195,1.795426569248221,-0.3262528696459316,3.3474076789365075,-0.471705635738658
illustrative_cost,10,2008-08-01,2,0.14902551477812992,0.21333811209149886,0.5641626407348277,2008-08-01,2018-08-01,52300.0,375526.9952769807,323226.9952769807,6.180248475659287,-0.5609704381313432,9.383494536644303,-0.7613456784343464
illustrative_cost,10,2008-08-01,3,0.14902551477812992,0.21333811209149886,0.5641626407348277,2008-08-01,2018-08-01,52300.0,910813.4153713491,858513.4153713491,16.415170465991377,-0.7161962229845347,15.78853266529519,-0.9095897840738457
illustrative_cost,10,2008-09-01,1,0.1530104144155984,0.21249209701120758,0.6400627005094417,2008-09-02,2018-08-31,52200.0,152264.8611947971,100064.8611947971,1.9169513638850018,-0.2757638314056562,3.520389664252667,-0.43925937042399854
illustrative_cost,10,2008-09-01,2,0.1530104144155984,0.21249209701120758,0.6400627005094417,2008-09-02,2018-08-31,52200.0,410705.0629456689,358505.0629456689,6.867913083250362,-0.4913164162820932,10.266382388755133,-0.730215730024935
illustrative_cost,10,2008-09-01,3,0.1530104144155984,0.21249209701120758,0.6400627005094417,2008-09-02,2018-08-31,52200.0,1050359.2210849395,998159.2210849395,19.121824158715317,-0.6476870979267353,18.070161677317824,-0.890990799675415
illustrative_cost,10,2008-10-01,1,0.16967725663438332,0.20623995208164034,0.605703600843454,2008-10-01,2018-10-01,52300.0,150716.71005181494,98416.71005181494,1.8817726587345112,-0.21478344942657823,4.344549212338891,-0.33653061247161553
illustrative_cost,10,2008-10-01,2,0.16967725663438332,0.20623995208164034,0.605703600843454,2008-10-01,2018-10-01,52300.0,403933.94151294837,351633.94151294837,6.723402323383334,-0.4005339234982457,15.209010510410256,-0.609904845826789
illustrative_cost,10,2008-10-01,3,0.16967725663438332,0.20623995208164034,0.605703600843454,2008-10-01,2018-10-01,52300.0,1031136.2750307325,978836.2750307325,18.715798757757792,-0.5517732528316837,33.517149762230844,-0.8007785242550232
illustrative_cost,10,2008-11-01,1,0.17779706509984958,0.19454924785575436,0.5162803081867497,2008-11-03,2018-11-01,52200.0,136978.95693963516,84778.95693963516,1.6241179490351563,-0.16491773313069202,4.790986196272544,-0.24732480156286785
illustrative_cost,10,2008-11-01,2,0.17779706509984958,0.19454924785575436,0.5162803081867497,2008-11-03,2018-11-01,52200.0,332181.3982156773,279981.3982156773,5.3636283183079945,-0.3102465123791953,18.863122314102924,-0.46843982459846434
illustrative_cost,10,2008-11-01,3,0.17779706509984958,0.19454924785575436,0.5162803081867497,2008-11-03,2018-11-01,52200.0,765024.456847074,712824.456847074,13.655640935767702,-0.4362462021540423,48.94030717727,-0.6557833741322461
illustrative_cost,10,2008-12-01,1,0.19623698479118376,0.18613162552930076,0.4759914286879443,2008-12-01,2018-11-30,52200.0,132771.683458668,80571.683458668,1.543518840204368,-0.1049695471619354,5.966496907767376,-0.1845590534801259
illustrative_cost,10,2008-12-01,2,0.19623698479118376,0.18613162552930076,0.4759914286879443,2008-12-01,2018-11-30,52200.0,310320.6125441438,258120.6125441438,4.944839320769038,-0.21165042281744506,28.67308668669771,-0.3445523966144013
illustrative_cost,10,2008-12-01,3,0.19623698479118376,0.18613162552930076,0.4759914286879443,2008-12-01,2018-11-30,52200.0,688244.2056081858,636044.2056081858,12.184754896708542,-0.31464030923710073,95.00821984660297,-0.4885198307518501
illustrative_cost,10,2009-01-01,1,0.17230687697295707,0.1849241421118778,0.31748203775927064,2009-01-02,2018-12-31,52300.0,119106.43102907583,66806.43102907583,1.2773696181467655,-0.11021636028554449,4.481821066380483,-0.2277025696857189
illustrative_cost,10,2009-01-01,2,0.17230687697295707,0.1849241421118778,0.31748203775927064,2009-01-02,2018-12-31,52300.0,246112.80773645864,193812.80773645864,3.705789822876838,-0.2153880132634245,17.426040309459754,-0.42386393695735647
illustrative_cost,10,2009-01-01,3,0.17230687697295707,0.1849241421118778,0.31748203775927064,2009-01-02,2018-12-31,52300.0,478716.02119410725,426416.02119410725,8.15327000371142,-0.31261635824157163,46.237660924746166,-0.5799058704365241
illustrative_cost,10,2009-02-01,1,0.18607024151352927,0.1834676003735424,0.3640210194684268,2009-02-02,2019-02-01,52200.0,126702.75386815026,74502.75386815026,1.4272558212289321,-0.08986520770274964,5.29329498710245,-0.2277025696857189
illustrative_cost,10,2009-02-01,2,0.18607024151352927,0.1834676003735424,0.3640210194684268,2009-02-02,2019-02-01,52200.0,276527.6514885646,224327.65148856462,4.297464587903537,-0.17509661937766952,23.364914905189536,-0.42386393695735647
illustrative_cost,10,2009-02-01,3,0.18607024151352927,0.1834676003735424,0.3640210194684268,2009-02-02,2019-02-01,52200.0,566167.8735706613,513967.8735706613,9.84612784618125,-0.2548385061714501,71.35923547394869,-0.5799058704365241
illustrative_cost,10,2009-03-01,1,0.20052371656037185,0.1807636371627143,0.35565404274901335,2009-03-02,2019-03-01,52200.0,129781.3687725039,77581.3687725039,1.4862331182472013,-0.01567272709718248,6.271522051121371,-0.2277025696857189
illustrative_cost,10,2009-03-01,2,0.20052371656037185,0.1807636371627143,0.35565404274901335,2009-03-02,2019-03-01,52200.0,288895.51125273475,236695.51125273475,4.534396767293769,-0.031587915014426926,31.801535102096523,-0.42386393695735647
illustrative_cost,10,2009-03-01,3,0.20052371656037185,0.1807636371627143,0.35565404274901335,2009-03-02,2019-03-01,52200.0,602954.508931228,550754.508931228,10.550852661517776,-0.04799170630072469,113.6987632161457,-0.5799058704365241
illustrative_cost,10,2009-04-01,1,0.1898385972261036,0.1765339774668935,0.4069455282517902,2009-04-01,2019-04-01,52300.0,133362.69528426632,81062.69528426632,1.5499559327775585,-0.005635893899206823,5.538255144597193,-0.2277025696857189
illustrative_cost,10,2009-04-01,2,0.1898385972261036,0.1765339774668935,0.4069455282517902,2009-04-01,2019-04-01,52300.0,301872.98793472856,249572.98793472856,4.771950056113357,-0.011856990837813108,25.850860614309678,-0.42386393695735647
illustrative_cost,10,2009-04-01,3,0.1898385972261036,0.1765339774668935,0.4069455282517902,2009-04-01,2019-04-01,52300.0,636079.0331761241,583779.0331761241,11.16212300527962,-0.019015961955203498,85.6355389927673,-0.5799058704365241
illustrative_cost,10,2009-05-01,1,0.18255128269138593,0.1748028928064902,0.4072831536241397,2009-05-01,2019-05-01,52300.0,136051.53903465526,83751.53903465526,1.6013678591712286,-0.04764530185866889,5.07879114470888,-0.2277025696857189
illustrative_cost,10,2009-05-01,2,0.18255128269138593,0.1748028928064902,0.4072831536241397,2009-05-01,2019-05-01,52300.0,313059.96514547954,260759.96514547954,4.9858501939862245,-0.09408954876543763,22.308347773824174,-0.42386393695735647
illustrative_cost,10,2009-05-01,3,0.18255128269138593,0.1748028928064902,0.4072831536241397,2009-05-01,2019-05-01,52300.0,669901.5735648557,617601.5735648557,11.808825498372002,-0.13940866042239297,69.64371401152754,-0.5799058704365241
illustrative_cost,10,2009-06-01,1,0.16863812032016776,0.17412423610423897,0.25806782641192716,2009-06-01,2019-05-31,52200.0,122890.8176782979,70690.8176782979,1.354230223722182,-0.03956384414268632,4.286895896385973,-0.2277025696857189
illustrative_cost,10,2009-06-01,2,0.16863812032016776,0.17412423610423897,0.25806782641192716,2009-06-01,2019-05-31,52200.0,254436.3727603877,202236.3727603877,3.874260014566814,-0.07973988807660815,16.63755209624457,-0.42386393695735647
illustrative_cost,10,2009-06-01,3,0.16863812032016776,0.17412423610423897,0.25806782641192716,2009-06-01,2019-05-31,52200.0,488434.071741835,436234.071741835,8.356974554441283,-0.11990583460944115,45.599908646244934,-0.5799058704365241
illustrative_cost,10,2009-07-01,1,0.17695590564892047,0.17413174794999986,0.4182662773981496,2009-07-01,2019-07-01,52300.0,132188.84962919523,79888.84962919523,1.5275114651853774,-0.038870314236488235,4.748028006977901,-0.2277025696857189
illustrative_cost,10,2009-07-01,2,0.17695590564892047,0.17413174794999986,0.4182662773981496,2009-07-01,2019-07-01,52300.0,292848.0258039371,240548.0258039371,4.599388638698606,-0.0765862442546219,19.811170988200402,-0.42386393695735647
illustrative_cost,10,2009-07-01,3,0.17695590564892047,0.17413174794999986,0.4182662773981496,2009-07-01,2019-07-01,52300.0,600838.4561854685,548538.4561854685,10.488307001634196,-0.12046354131862225,58.68495718288611,-0.5799058704365241
illustrative_cost,10,2009-08-01,1,0.16803528660587877,0.17332055991888143,0.3523739831045849,2009-08-03,2019-08-01,52200.0,130332.66179073368,78132.66179073368,1.496794287178806,-0.04048001386110611,4.252745722369916,-0.2277025696857189
illustrative_cost,10,2009-08-01,2,0.16803528660587877,0.17332055991888143,0.3523739831045849,2009-08-03,2019-08-01,52200.0,284491.6558362069,232291.65583620692,4.450031721000133,-0.10096896107158349,16.397217810354427,-0.42386393695735647
illustrative_cost,10,2009-08-01,3,0.16803528660587877,0.17332055991888143,0.3523739831045849,2009-08-03,2019-08-01,52200.0,575177.1292490454,522977.1292490454,10.018718951131138,-0.1711864987784475,44.76949231673314,-0.5799058704365241
illustrative_cost,10,2009-09-01,1,0.1686667312282422,0.17425352495226631,0.3243113551148389,2009-09-01,2019-08-30,52200.0,126984.68080734662,74784.68080734662,1.4326567204472531,-0.050831840238885984,4.285998516506657,-0.2277025696857189
illustrative_cost,10,2009-09-01,2,0.1686667312282422,0.17425352495226631,0.3243113551148389,2009-09-01,2019-08-30,52200.0,268466.4381793325,216266.43817933247,4.143035214163457,-0.11940502256992414,16.531672978014296,-0.42386393695735647
illustrative_cost,10,2009-09-01,3,0.1686667312282422,0.17425352495226631,0.3243113551148389,2009-09-01,2019-08-30,52200.0,523608.87551715126,471408.87551715126,9.03082137006037,-0.19578106312744592,45.02603841415257,-0.5799058704365241
illustrative_cost,10,2009-10-01,1,0.16421350616559613,0.1740178020009722,0.3127899486440009,2009-10-01,2019-10-01,52300.0,125437.18529783846,73137.18529783846,1.3984165448917487,-0.059025609059495276,4.060403554652274,-0.2277025696857189
illustrative_cost,10,2009-10-01,2,0.16421350616559613,0.1740178020009722,0.3127899486440009,2009-10-01,2019-10-01,52300.0,261358.23279652718,209058.23279652718,3.997289346013904,-0.13340450441141027,15.053838462331328,-0.42386393695735647
illustrative_cost,10,2009-10-01,3,0.16421350616559613,0.1740178020009722,0.3127899486440009,2009-10-01,2019-10-01,52300.0,503061.2432322567,450761.2432322567,8.61876182088445,-0.21377273049349788,39.354138270637435,-0.5799058704365241
illustrative_cost,10,2009-11-01,1,0.16990758602489586,0.1738247616148389,0.33469285621384426,2009-11-02,2019-11-01,52200.0,131056.55228925572,78856.55228925572,1.5106619212501098,-0.06909970941433563,4.354412407223344,-0.2277025696857189
illustrative_cost,10,2009-11-01,2,0.16990758602489586,0.1738247616148389,0.33469285621384426,2009-11-02,2019-11-01,52200.0,285511.10487046704,233311.10487046704,4.469561395985958,-0.15033408451357277,16.95743466556793,-0.42386393695735647
illustrative_cost,10,2009-11-01,3,0.16990758602489586,0.1738247616148389,0.33469285621384426,2009-11-02,2019-11-01,52200.0,575156.3433779109,522956.3433779109,10.01832075436611,-0.23516127181364987,46.74564539938037,-0.5799058704365241
illustrative_cost,10,2009-12-01,1,0.16627999974044472,0.1733118357675476,0.3601135007809815,2009-12-01,2019-11-29,52200.0,133419.97261147437,81219.97261147437,1.5559381726336086,-0.07649516823903957,4.161405894898009,-0.2277025696857189
illustrative_cost,10,2009-12-01,2,0.16627999974044472,0.1733118357675476,0.3601135007809815,2009-12-01,2019-11-29,52200.0,296238.15572767024,244038.15572767024,4.67506045455307,-0.16258688112236508,15.700209853368442,-0.42386393695735647
illustrative_cost,10,2009-12-01,3,0.16627999974044472,0.1733118357675476,0.3601135007809815,2009-12-01,2019-11-29,52200.0,609699.4353744861,557499.4353744861,10.680065811771765,-0.2504779688250467,41.917970393636466,-0.5799058704365241
illustrative_cost,10,2010-01-01,1,0.1648649322110321,0.17314498386278884,0.37033126781610126,2010-01-04,2019-12-31,52200.0,136595.23889064745,84395.23889064745,1.6167670285564646,-0.08224940279018833,4.0843910941703845,-0.2277025696857189
illustrative_cost,10,2010-01-01,2,0.1648649322110321,0.17314498386278884,0.37033126781610126,2010-01-04,2019-12-31,52200.0,311094.2360428759,258894.2360428759,4.959659694307968,-0.17102401840196435,15.197438756255469,-0.42386393695735647
illustrative_cost,10,2010-01-01,3,0.1648649322110321,0.17314498386278884,0.37033126781610126,2010-01-04,2019-12-31,52200.0,658800.5713370304,606600.5713370304,11.620700600326252,-0.25971488633385564,40.01094637877616,-0.5799058704365241
illustrative_cost,10,2010-02-01,1,0.17459346684571514,0.17261489504818422,0.3219995841911505,2010-02-01,2020-01-31,52200.0,138958.974048918,86758.974048918,1.662049311281954,-0.08407777038373965,4.611177347774589,-0.2277025696857189
illustrative_cost,10,2010-02-01,2,0.17459346684571514,0.17261489504818422,0.3219995841911505,2010-02-01,2020-01-31,52200.0,322035.1692530643,269835.1692530643,5.169256115959087,-0.17247506471231555,18.73240868344392,-0.42386393695735647
illustrative_cost,10,2010-02-01,3,0.17459346684571514,0.17261489504818422,0.3219995841911505,2010-02-01,2020-01-31,52200.0,695020.0545016208,642820.0545016208,12.314560431065534,-0.25969300071888046,54.24553286384252,-0.5799058704365241
illustrative_cost,10,2010-03-01,1,0.16376689575456235,0.1738607892235227,0.2609639723112698,2010-03-01,2020-02-28,52200.0,129181.76412766626,76981.76412766626,1.474746439227323,-0.09691086402808768,4.035617081997412,-0.2277025696857189
illustrative_cost,10,2010-03-01,2,0.16376689575456235,0.1738607892235227,0.2609639723112698,2010-03-01,2020-02-28,52200.0,276833.90963414754,224633.90963414754,4.303331602186734,-0.19432424816626181,14.802117921988081,-0.42386393695735647
illustrative_cost,10,2010-03-01,3,0.16376689575456235,0.1738607892235227,0.2609639723112698,2010-03-01,2020-02-28,52200.0,549971.6026881015,497771.60268810147,9.535854457626465,-0.28755413797381224,38.28335550256188,-0.5799058704365241
illustrative_cost,10,2010-04-01,1,0.145558900002459,0.19321402551061742,0.19703049704026432,2010-04-01,2020-04-01,52300.0,113133.6540595286,60833.654059528606,1.163167381635346,-0.09888169169125038,3.2009494264443603,-0.2798076143902245
illustrative_cost,10,2010-04-01,2,0.145558900002459,0.19321402551061742,0.19703049704026432,2010-04-01,2020-04-01,52300.0,197063.31517921458,144763.31517921458,2.7679410168109864,-0.1957292593159441,9.199775664743218,-0.5161379038151763
illustrative_cost,10,2010-04-01,3,0.145558900002459,0.19321402551061742,0.19703049704026432,2010-04-01,2020-04-01,52300.0,293798.52190680604,241498.52190680604,4.6175625603595805,-0.2870456768716928,17.06281490508196,-0.6987473993116526
illustrative_cost,10,2010-05-01,1,0.1572721537017608,0.19636509172542196,0.3333534999888206,2010-05-03,2020-05-01,52200.0,129800.15737935438,77600.15737935438,1.4865930532443365,-0.0899466412596297,3.719073414514482,-0.2798076143902245
illustrative_cost,10,2010-05-01,2,0.1572721537017608,0.19636509172542196,0.3333534999888206,2010-05-03,2020-05-01,52200.0,257421.05551071547,205221.05551071547,3.931437845032863,-0.1738045069513222,11.725748829323447,-0.5161379038151763
illustrative_cost,10,2010-05-01,3,0.1572721537017608,0.19636509172542196,0.3333534999888206,2010-05-03,2020-05-01,52200.0,433129.9021371604,380929.9021371604,7.29750770377702,-0.2520879212814845,23.75919377415745,-0.6987473993116526
illustrative_cost,10,2010-06-01,1,0.17699341887959893,0.19450198284604808,0.38393184407350534,2010-06-01,2020-06-01,52300.0,141388.0062701392,89088.00627013919,1.7034035615705387,-0.06184034548527395,4.752920201730939,-0.2798076143902245
illustrative_cost,10,2010-06-01,2,0.17699341887959893,0.19450198284604808,0.38393184407350534,2010-06-01,2020-06-01,52300.0,305231.0708415271,252931.07084152708,4.836158142285413,-0.12280500622016344,18.046683641188164,-0.5161379038151763
illustrative_cost,10,2010-06-01,3,0.17699341887959893,0.19450198284604808,0.38393184407350534,2010-06-01,2020-06-01,52300.0,559444.207544373,507144.207544373,9.696829972167743,-0.18230191278795516,44.82185814362371,-0.6987473993116526
illustrative_cost,10,2010-07-01,1,0.18950136581095403,0.19437096504553728,0.4793670792262654,2010-07-01,2020-07-01,52300.0,149486.54598978406,97186.54598978406,1.858251357357248,-0.047454911511108255,5.519568770477638,-0.2798076143902245
illustrative_cost,10,2010-07-01,2,0.18950136581095403,0.19437096504553728,0.4793670792262654,2010-07-01,2020-07-01,52300.0,340026.5059995314,287726.5059995314,5.501462829818957,-0.11719983781480137,23.467989996567965,-0.5161379038151763
illustrative_cost,10,2010-07-01,3,0.18950136581095403,0.19437096504553728,0.4793670792262654,2010-07-01,2020-07-01,52300.0,654186.7481166635,601886.7481166635,11.508350824410392,-0.19685899096850346,65.72803898034853,-0.6987473993116526
illustrative_cost,10,2010-08-01,1,0.18644947284005348,0.19455074677320985,0.5404029080737949,2010-08-02,2020-07-31,52200.0,155692.7202147731,103492.72021477309,1.9826191612025497,-0.06462963608790029,5.31719010422357,-0.2798076143902245
illustrative_cost,10,2010-08-01,2,0.18644947284005348,0.19455074677320985,0.5404029080737949,2010-08-02,2020-07-31,52200.0,368467.7699381116,316267.7699381116,6.058769539044284,-0.1490350577214249,21.96037813797753,-0.5161379038151763
illustrative_cost,10,2010-08-01,3,0.18644947284005348,0.19455074677320985,0.5404029080737949,2010-08-02,2020-07-31,52200.0,735408.546539272,683208.546539272,13.088286332169961,-0.24071639550274793,59.59634739662248,-0.6987473993116526
illustrative_cost,10,2010-09-01,1,0.20255917274592888,0.19438041484970056,0.6464198755368205,2010-09-01,2020-09-01,52300.0,173252.38839797274,120952.38839797274,2.312665170133322,-0.07838011862872485,6.429126475287524,-0.2798076143902245
illustrative_cost,10,2010-09-01,2,0.20255917274592888,0.19438041484970056,0.6464198755368205,2010-09-01,2020-09-01,52300.0,455375.92009128985,403075.92009128985,7.706996560062903,-0.1742268010711916,30.770512691578386,-0.5161379038151763
illustrative_cost,10,2010-09-01,3,0.20255917274592888,0.19438041484970056,0.6464198755368205,2010-09-01,2020-09-01,52300.0,1008362.3432655084,956062.3432655084,18.28035073165408,-0.2750613934419808,97.71470457703333,-0.6987473993116526
illustrative_cost,10,2010-10-01,1,0.18740342729406734,0.19665471406821936,0.5468650979764127,2010-10-01,2020-10-01,52300.0,161054.85088763398,108754.85088763398,2.079442655595296,-0.09187543718149249,5.384196046670741,-0.2798076143902245
illustrative_cost,10,2010-10-01,2,0.18740342729406734,0.19665471406821936,0.5468650979764127,2010-10-01,2020-10-01,52300.0,390056.23715512484,337756.23715512484,6.458054247707932,-0.1987374981621025,22.24816284481769,-0.5161379038151763
illustrative_cost,10,2010-10-01,3,0.18740342729406734,0.19665471406821936,0.5468650979764127,2010-10-01,2020-10-01,52300.0,788057.7347316787,735757.7347316787,14.068025520682193,-0.30822711183169504,59.90333835516417,-0.6987473993116526
illustrative_cost,10,2010-11-01,1,0.17641956753717936,0.19790458864300348,0.6568411485612176,2010-11-01,2020-10-30,52200.0,151094.998478081,98894.99847808099,1.8945402007295207,-0.10329653607127787,4.714542131057996,-0.2798076143902245
illustrative_cost,10,2010-11-01,2,0.17641956753717936,0.19790458864300348,0.6568411485612176,2010-11-01,2020-10-30,52200.0,342802.54938501096,290602.54938501096,5.567098647222433,-0.2181919554734395,17.537841571766485,-0.5161379038151763
illustrative_cost,10,2010-11-01,3,0.17641956753717936,0.19790458864300348,0.6568411485612176,2010-11-01,2020-10-30,52200.0,646200.6541350129,594000.6541350129,11.379322876149672,-0.3330360199787664,42.03834037670117,-0.6987473993116526
illustrative_cost,10,2010-12-01,1,0.18656374581002036,0.19847493635410668,0.799085787442491,2010-12-01,2020-12-01,52300.0,168374.62046195884,116074.62046195884,2.219400008832865,-0.10945229506586052,5.330805533115641,-0.2798076143902245
illustrative_cost,10,2010-12-01,2,0.18656374581002036,0.19847493635410668,0.799085787442491,2010-12-01,2020-12-01,52300.0,424787.241522288,372487.241522288,7.122126988953882,-0.22796802961491802,21.70169108079985,-0.5161379038151763
illustrative_cost,10,2010-12-01,3,0.18656374581002036,0.19847493635410668,0.799085787442491,2010-12-01,2020-12-01,52300.0,889244.816567566,836944.816567566,16.002768959226884,-0.34473665313596225,57.14303753639559,-0.6987473993116526
illustrative_cost,10,2011-01-01,1,0.1860150115106184,0.19860647938299392,1.0762016929424,2011-01-03,2020-12-31,52200.0,171477.1567666224,119277.15676662239,2.2850030031919997,-0.11529349159237312,5.286647299943274,-0.2798076143902245
illustrative_cost,10,2011-01-01,2,0.1860150115106184,0.19860647938299392,1.0762016929424,2011-01-03,2020-12-31,52200.0,442979.3351219068,390779.3351219068,7.486194159423503,-0.2368210809373017,21.381514196442428,-0.5161379038151763
illustrative_cost,10,2011-01-01,3,0.1860150115106184,0.19860647938299392,1.0762016929424,2011-01-03,2020-12-31,52200.0,952110.0854063994,899910.0854063994,17.239656808551715,-0.3549022885332922,55.884792102590424,-0.6987473993116526
illustrative_cost,10,2011-02-01,1,0.18555616901799032,0.19928713540030493,0.9648155143869115,2011-02-01,2021-02-01,52300.0,174256.1468842204,121956.14688422039,2.331857493006126,-0.11698998884125433,5.267327806158429,-0.2798076143902245
illustrative_cost,10,2011-02-01,2,0.18555616901799032,0.19928713540030493,0.9648155143869115,2011-02-01,2021-02-01,52300.0,457049.6253315789,404749.6253315789,7.738998572305524,-0.23849288672374036,21.18423431249264,-0.5161379038151763
illustrative_cost,10,2011-02-01,3,0.18555616901799032,0.19928713540030493,0.9648155143869115,2011-02-01,2021-02-01,52300.0,996731.7009578818,944431.7009578818,18.057967513535026,-0.3558597856212472,54.913774582108985,-0.6987473993116526
